"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"93" 0.050167093931313 0.101375919261458 0.0380645144910643 0.0597309697215738 0.0131308893311973 0.0488909885236464 0.0513802339389465 0.0717749717906224 0.0150413129516343 0.0540102722298991 0.0576548470729471 0.0506125350641648 0.0506787125263226 0.144271874013779 0.0275218377996785 0.0730660540530464 0.0449897547460223 0.0183225530421558 0.0192467494358517 0.117103024195093 0.11959513648116 0.0557816224534047 0.0429691448802693 0.154089998648984 0.170428222297903 0.0628753341507598 0.0499106017984092 0.12539883743722 0.0574812160586019 0.075671066335832
"94" 0.0509322886855713 0.105379391538843 0.039237762789415 0.0621127926658523 0.0140055964549099 0.050712479746234 0.0524748322246069 0.073613596096089 0.0157035298869518 0.0541127607518884 0.058702026405532 0.0523032182316976 0.0516312411993135 0.148623258595487 0.0291540389850846 0.0759495635648351 0.0454456629535525 0.0193172520283373 0.0196340423199539 0.11953412836743 0.1214384546445 0.0567837275226252 0.0448851663787775 0.157669537961218 0.173946326568824 0.0654815475847991 0.0521598912246283 0.130834417124322 0.0585969836004417 0.0787021234931667
"95" 0.0516718656478985 0.109377060020918 0.0404085148214645 0.0645313235648015 0.0149153841307 0.0525642664177661 0.0535776257922242 0.0754234997904374 0.0163835100521231 0.0541910540821275 0.0597784571997886 0.0539963503509614 0.0525774612296063 0.152919197817934 0.0308315704893858 0.0788544584453252 0.0458955520004798 0.0203400945518987 0.0200366678604531 0.121865396638596 0.123151818373994 0.0578157848278419 0.0467923223118681 0.161046507442723 0.177384023665918 0.0681470645261598 0.0544369053156938 0.136188987133109 0.0596542741788046 0.0817440905724038
"96" 0.0523894310874046 0.113351228853965 0.0415758503967845 0.0669828828478744 0.0158600613635167 0.0544440298129263 0.0546892178922758 0.0772021884842972 0.0170813603019426 0.054247759876501 0.0608836422256007 0.0556892544422744 0.0535169915583783 0.157145537866876 0.0325527331349961 0.0817730344198179 0.0463412975025811 0.0213904755582683 0.0204553744451487 0.124091064183801 0.124728847426518 0.0588783848911113 0.0486869753039903 0.164209012623184 0.180730435602231 0.0708687487131574 0.056733245219729 0.141429757449139 0.0606520194882119 0.0847901469565636
"97" 0.0530889544989023 0.117283786781672 0.0427389464639924 0.0694635720762141 0.0168393290331598 0.0563492784875719 0.0558101681087312 0.0789474098296402 0.0177971825373307 0.0542855922661656 0.0620167588569154 0.0573792141486957 0.0544494521981973 0.16128782057783 0.0343157154502501 0.084697269663311 0.046784800900726 0.0224677685150346 0.0208909125744216 0.126205702201917 0.126163723146988 0.059971882571258 0.0505659557722585 0.167146220469533 0.183973045540742 0.073643248309716 0.0590403784998343 0.146524106686134 0.0615895038825515 0.0878335056071705
"98" 0.0537747333654196 0.121156368824831 0.0438970823066022 0.0719692879764838 0.0178527789096907 0.0582773576555038 0.056940981724173 0.0806571665661548 0.0185310739041907 0.0543073573068104 0.0631766723153167 0.0590634859686738 0.0553744645319711 0.165331384866519 0.0361186060043938 0.0876188781019248 0.0472279799334151 0.0235713308833947 0.0213440293258014 0.128204251420173 0.127451246600177 0.061096397357527 0.0524265942957886 0.169848432270176 0.187097796710286 0.076467010412187 0.0613497018768699 0.151439982325208 0.06246635919407 0.0908674436848233
"99" 0.0544513545808336 0.124950524969318 0.0450496441118908 0.0744957371504156 0.0188998933354644 0.0602254595591182 0.0580820995637062 0.0823297270314127 0.0192831269910515 0.0543159382305189 0.0643619515821529 0.060739312184835 0.0562916518271445 0.169261476087782 0.0379594062393182 0.0905293662250997 0.0476727595096638 0.0247005097995117 0.0218154629176896 0.130082054655088 0.128586892828528 0.0622518150955396 0.0542667460292701 0.172307148583728 0.190089239827642 0.079336296458613 0.0636526050048012 0.156146299695776 0.0632825570504252 0.0938853316421541
"100" 0.0551236529133568 0.128647893659873 0.0461961288888745 0.0770384513383186 0.0199800455989873 0.062190634777499 0.0592338884590156 0.0839636330351328 0.0200534300245669 0.0543142806130283 0.0655708876745049 0.0624039344098349 0.0572006399647011 0.173063361766393 0.0398360436481966 0.0934200928471253 0.0481210630259013 0.0258546479126548 0.0223059374092196 0.131834888060842 0.129566860562034 0.063437790991296 0.0560848070359836 0.174515125661143 0.192930726361784 0.0822471983198954 0.0659405347097583 0.160613333119433 0.0640383988934043 0.0968806606266672
"101" 0.0557966669189086 0.132230377803855 0.0473361477156319 0.0795928031293037 0.0210925010216556 0.0641698044178879 0.0603966324712161 0.0855577050329907 0.0208420670619633 0.054305377566068 0.0668015139762573 0.064054607662594 0.0581010583806593 0.176722452020931 0.0417463851477737 0.0962823312210118 0.0485748041650929 0.0270330893258961 0.0228161575715736 0.133458990689746 0.13038811675597 0.0646537537441035 0.0578797225760735 0.176466422814004 0.195604643771146 0.0851956548557267 0.0682050590937971 0.164813092631329 0.0647345039213694 0.0998470680552824
"102" 0.0564755927372947 0.135680320932468 0.048469428300336 0.0821540220267644 0.0222364187739975 0.0661597731386251 0.0615705250064758 0.0871110445708834 0.0216491181795471 0.0542922550603768 0.0680516283161793 0.0656886148815641 0.058992541215938 0.180224422916009 0.0436882504895776 0.0991073328793756 0.0490358792108535 0.0282351855844862 0.0233468039642558 0.134951091989673 0.13104843539099 0.0658989106677498 0.0596509875375781 0.178156440273001 0.198092687714932 0.0881774687255787 0.0704379308821152 0.168719679822021 0.065371795192351 0.102778361247654
"103" 0.057165736223378 0.138980681147821 0.0495958168444346 0.0847172107941696 0.0234108544333663 0.0681572429533377 0.0627556619517731 0.0886230340058067 0.0224746596563955 0.0542779574800164 0.0693188164897767 0.0673032817759884 0.0598747286687201 0.18355534092904 0.0456594255558237 0.101886392556227 0.0495061599039286 0.0294603016568212 0.0238985282478614 0.136308436870008 0.131546430036828 0.067172253670496 0.0613986393370484 0.179581947158714 0.200376165219674 0.0911883232561359 0.0726311493790624 0.172309616609401 0.0659514841359495 0.105668539031137
"104" 0.0578724638799237 0.142115200502814 0.0507152792004294 0.0872773620230273 0.0246147632901282 0.070158827767182 0.0639520359496183 0.0900933335440947 0.02331876415236 0.0542655335028227 0.0706004769302669 0.068895991911486 0.0607472685417707 0.186701786704978 0.0476576753882713 0.104610913530623 0.0499874868630999 0.0307078218531326 0.0244719487627898 0.137528807981263 0.131881579754604 0.0684725659780493 0.0631232437406515 0.180741099271228 0.202436321905447 0.0942237991809693 0.0747770203944064 0.175562141154499 0.0664750537298218 0.108511811256294
"105" 0.058601153068396 0.14506856751682 0.0518279013206203 0.089829374881451 0.0258470044042985 0.0721610685961245 0.0651595319201719 0.0915218756712098 0.0241815008795165 0.0542580223953366 0.0718938462458336 0.0704642019227196 0.0616098179755794 0.189650976294674 0.0496807568027685 0.107272472728196 0.0504816635873207 0.0319771556276647 0.0250676464011446 0.138610544873418 0.132054247992157 0.0697984294990189 0.0648258741630593 0.181633446494712 0.204254685672323 0.0972793910854461 0.0768682135074538 0.178459465671805 0.0669442406005701 0.111302616187719
"106" 0.0593571419786238 0.147826570622539 0.05293388899698 0.0923680720176467 0.02710634540932 0.0741604494194599 0.0663779239270117 0.0929088570791234 0.0250629357661887 0.0542584408034362 0.0731960253548027 0.072005456743421 0.0624620453566893 0.192390878127812 0.0517264304486391 0.109862884919647 0.0509904510507189 0.0332677432111251 0.0256861607967462 0.139552559724321 0.132065694210679 0.0711482327489151 0.0665080850884378 0.182259929707146 0.205813418742304 0.100350523409406 0.0788978160530619 0.180986991545641 0.0673610163093887 0.114035635760287
"107" 0.0601456798379265 0.15037624046684 0.0540335668959862 0.0948882166074344 0.0283914680542963 0.0761534136139309 0.0676068734689505 0.094254728227202 0.0259631316126635 0.054269770112245 0.0745040059670459 0.0735174047426552 0.0633036323891642 0.194910324057262 0.053792472180374 0.112374265366364 0.0515155628970307 0.0345790610215877 0.0263279868557738 0.140354349361545 0.131918078067877 0.0725201792659857 0.0681718803243812 0.182622867182616 0.207095669665071 0.103432565881467 0.0808593832403842 0.18313347793628 0.0677275680800015 0.116705808715505
"108" 0.0609718778350419 0.152705979148716 0.0551273768957584 0.0973845295482211 0.0297009744705171 0.0781363809149026 0.0688459292649317 0.0955601807000284 0.0268821482377001 0.0542949444408199 0.0758146971782471 0.0749978126558789 0.064134276315831 0.197199112925132 0.0558766836192168 0.114799090282194 0.0520586612350495 0.0359106268037719 0.026993571648062 0.141016003338474 0.131614456071526 0.0739122964695412 0.0698196768452313 0.182725930572946 0.208085916840571 0.106520848281436 0.0827469838522002 0.184891160926831 0.0680462792203882 0.119308341655979
"109" 0.0618406612241027 0.154805674668181 0.0562158757361917 0.099851706813318 0.0310333941425742 0.0801057648460607 0.0700945285822752 0.0968261325504225 0.0278200426149116 0.0543368393287183 0.0771249519631504 0.0764445802000778 0.0649536922747131 0.199248105238357 0.0579769017940488 0.117130254506802 0.0526213530317965 0.0372620044486824 0.0276833116765148 0.141538207867548 0.131158770706255 0.0753224449284049 0.0714542650060546 0.182574110655518 0.208770295293213 0.109610674450613 0.0845552410194842 0.186255821204954 0.0683197094807324 0.12183871807796
"110" 0.0627567230591288 0.156666799077873 0.0572997319959593 0.102284436989867 0.0323871915588183 0.0820579905541222 0.0713520001406211 0.0980537118378006 0.0287768689980731 0.0543982611629133 0.0784315933741236 0.0778557542640082 0.0657616157749601 0.201049307699727 0.0600910077643828 0.119361125819633 0.0532051870953577 0.0386328084479572 0.0283975505394795 0.141922245459731 0.130555832124326 0.0767483280232602 0.0730787659134267 0.182173673133774 0.209136898848998 0.112697335493296 0.0862793676218863 0.187226799270248 0.0685505755781712 0.124292705462101
"111" 0.0637244799902064 0.158282489070689 0.0583797224132468 0.104677419030668 0.0337607745103666 0.0839895129791467 0.072617568604999 0.0992442385906784 0.0297526790343725 0.0544819373847581 0.079731440271842 0.0792295425672722 0.0665578052755625 0.202595946514861 0.0622169341430898 0.121485595363688 0.0538116516346832 0.0400227079398985 0.0291365769982567 0.142169990168757 0.129811292576784 0.078187502001523 0.0746965867253925 0.181532104874666 0.209176050507468 0.11577612213599 0.0879151959291902 0.187806958184815 0.0687417321044899 0.126666360520801
"112" 0.064748030528965 0.159647607998005 0.0594567275698836 0.107025380254726 0.0351525030023941 0.0858968352843864 0.0738903606617843 0.100399205437404 0.0307475218645841 0.0545905075078958 0.0810213324352731 0.0805643266855678 0.0673420448492325 0.203882528582885 0.0643526714525433 0.123498123694721 0.0544421723791219 0.0414314303070315 0.0299006234592211 0.142283898390616 0.128931613843359 0.0796373864365627 0.0763113746223505 0.180658051062027 0.20888053464646 0.118842336233164 0.0894592011705937 0.188002594915723 0.0688961530161831 0.128956032716539
"113" 0.0658311161634192 0.160758788589433 0.060531726961155 0.10932309463324 0.0365606987360595 0.0877765274623788 0.0751694126511197 0.101520257160977 0.0317614442091012 0.0547265149692615 0.0822981549180652 0.081858674343919 0.0681141469130352 0.204904889874527 0.0664962732649901 0.125393782023197 0.0550981112360938 0.0428587642881274 0.0306898648773091 0.142266995222395 0.127924027996842 0.0810952751143392 0.0779269701453777 0.179561243835174 0.208245785723309 0.121891301429523 0.0909085187966718 0.187823302328529 0.0690169138875566 0.131158366179335
"114" 0.0669770856710175 0.161614455931968 0.0616057934759916 0.111565401397027 0.037983655114168 0.089625245026357 0.0764536797089145 0.102609169441932 0.0327944904387131 0.0548923998267022 0.0835588615375859 0.0831113508849105 0.0688739550066534 0.205660230502015 0.0686458600958929 0.127168288272883 0.0557807654610663 0.0443045625708916 0.0315044180848945 0.14212285643892 0.126796491909128 0.0825583473795032 0.0795473605411119 0.178252423066838 0.207270029308795 0.124918373008134 0.0922609552817742 0.187281784855116 0.0691071750870591 0.133270300162628
"115" 0.0681888629442319 0.162214830558875 0.0626800873144689 0.113747223997946 0.0394196477186044 0.0914397476883017 0.0777420463510769 0.103667827057774 0.033846702628963 0.055090492308359 0.0848004974010158 0.0843213298248862 0.0696213465985851 0.206147136186999 0.0707996220375602 0.128818037640351 0.056491367309953 0.0457687438349638 0.0323443415473508 0.141855586200033 0.125557635971046 0.0840236799796046 0.0811766336855541 0.176743250012635 0.2059543725722 0.127918946971157 0.0935149924010163 0.186393631753039 0.069170166015139 0.135289068185561
"116" 0.0694689186055723 0.16256191179151 0.0637558493715822 0.115863589450962 0.0408669452027035 0.0932169179172647 0.0790333384124013 0.104698201808277 0.0349181205968618 0.0553230072108485 0.0860202203897988 0.0854878024175842 0.0703562359000815 0.20636558603198 0.0729558201392675 0.130340127403134 0.0572310841401766 0.0472512942184322 0.0332096355438769 0.141469790654652 0.124216707555382 0.0854882594500518 0.0828189330857814 0.175046214634748 0.20430284268546 0.130888468414873 0.0946697850043544 0.1851770526749 0.0692091705188851 0.137212196015555
"117" 0.0708192456490103 0.162659441765659 0.0648343941181286 0.117909648075046 0.0423238205371297 0.094953779264301 0.0803263362328477 0.105702330433233 0.0360087819186792 0.0555920391355673 0.087215321539303 0.0866101861517586 0.0710785766662635 0.206316946694513 0.0751127865591071 0.131732375789971 0.0580010189229864 0.0487522681847604 0.0341002427694861 0.140970547659458 0.122783509801849 0.0869489950839031 0.0844784143815257 0.1731745374644 0.202322372988049 0.133822439273223 0.0957251523990265 0.183652580955532 0.0692275135749055 0.139037498648429
"118" 0.0722413393028183 0.162512850852511 0.0659171020111972 0.119880693640458 0.0437885625435055 0.0966475143336053 0.081619788965012 0.106682292783 0.0371187219274666 0.0558995585451404 0.0883832442645392 0.0876881321168114 0.0717883649635689 0.206003953248392 0.0772689235316209 0.132993334793463 0.0588022111261896 0.0502717887707782 0.0350160493513983 0.140363372879081 0.121268336343338 0.0884027325293366 0.086159203690534 0.171142066920284 0.200022738107058 0.136716425513628 0.0966815635391843 0.181842750585259 0.0692285493075642 0.14076307644396
"119" 0.0737361812653199 0.162129185448521 0.0670054114682897 0.121772183917258 0.0452594876460457 0.0982954822736182 0.082912429858708 0.107640190492624 0.0382479736889065 0.0562474086152417 0.0895216023952334 0.0887215311783101 0.0724856418825116 0.205430677190014 0.079422701213685 0.134122296872775 0.059635637923291 0.0518100472002318 0.035956886270485 0.139654182580452 0.119681902624554 0.0898462680539033 0.0878653580652833 0.168963173042731 0.197416440516067 0.139566063875723 0.0975401163063815 0.179771753256585 0.0692156503852215 0.142387310572849
"120" 0.0753042284204341 0.161517019353389 0.0681008104404386 0.1235797616054 0.0467349517678171 0.0998952356571072 0.084202992361977 0.108578126397609 0.0393965679540188 0.0566373028507459 0.0906281969943349 0.0897105189133619 0.0731704961746631 0.204602482208519 0.0815726544887904 0.135119295560689 0.0605022156821571 0.0533673018512629 0.0369225311758707 0.138849253475756 0.118035274486713 0.0912763635084512 0.0896008282562477 0.166652638635676 0.194518552201079 0.142367068247449 0.0983025112451113 0.177465082140315 0.0691921988127497 0.143908857926657
"121" 0.0769454060946876 0.160686350177015 0.0692048276208865 0.125299275610853 0.0482133622949976 0.101444536615787 0.085490226862756 0.109498184913734 0.0405645330871872 0.0570708234294967 0.0917010319431916 0.0906554792640745 0.0738430667927791 0.203525968483521 0.0837173788265504 0.13598510005456 0.0614028016837498 0.0549438765700861 0.037912710578331 0.137955180005587 0.116339794705407 0.0926897620151159 0.0913694239105575 0.164225548829845 0.191346516145927 0.145115235773897 0.0989710201923639 0.174949169160765 0.0691615781146559 0.145326645635486
"122" 0.0786591058720964 0.159648482411051 0.070319023326959 0.126926802615116 0.0496931900297001 0.102941372093153 0.0867729178821075 0.110402413585001 0.0417518949679108 0.0575494202319192 0.0927383282841744 0.0915570468757081 0.0745035453131252 0.202208906402735 0.0858555253097158 0.136721203933612 0.0623381960192684 0.056540158327059 0.0389271024057407 0.136978829485947 0.114607008173195 0.0940832043932352 0.0931747812762477 0.161697180091192 0.187919913222845 0.147806452792439 0.0995484503079062 0.172251022498111 0.069127166879928 0.146639865329214
"123" 0.0804441879384066 0.158415898965064 0.0714449800936764 0.128458668867658 0.0511729810495521 0.104383968078949 0.0880499015185085 0.111292805983055 0.0429586768646189 0.0580744105102853 0.0937385373174695 0.0924161080944555 0.0751521782192556 0.200660160702344 0.087985794954883 0.137329808204737 0.0633091436121815 0.0581565942152299 0.0399653389015327 0.135927295569098 0.112848586414086 0.0954534463246341 0.0950203334324977 0.159082889698012 0.184260200752106 0.150436700683099 0.100038104071359 0.169397870852812 0.0690923336174582 0.147847967267092
"124" 0.0822989878822055 0.157002123099237 0.0725842930184692 0.12989147211255 0.0526513683903426 0.105770802690301 0.0893200829334476 0.112171286118631 0.0441848992788336 0.0586469791477026 0.0947003524532366 0.0932338006080939 0.0757892690268105 0.198889606125015 0.0901069324652668 0.137813798934793 0.0643163363102126 0.0597936877953475 0.0410270098449396 0.134807850488743 0.111076252104376 0.0967972762458204 0.0969092830262529 0.156398006698805 0.18039042946197 0.15300206171609 0.100443735862226 0.166416820670688 0.0690604328499146 0.148950654447771
"125" 0.0842213278377655 0.155421572782767 0.0737385598970528 0.13122210354229 0.0541270834666645 0.107100617968033 0.0905824536615943 0.113039694501012 0.0454305797579079 0.0592681794538266 0.0956227198233537 0.0940115117208773 0.0764151802292848 0.196908035763419 0.0922177195640868 0.138176719778608 0.0653604149913362 0.0614519947951611 0.0421116660697128 0.133627896574157 0.109301704253678 0.098111533939433 0.0988445774656118 0.153657725340793 0.176334945827743 0.155498724969138 0.100769505778805 0.163334532059026 0.0690348023544008 0.149947876797513
"126" 0.0862085318136619 0.153689409568739 0.0749093711911101 0.132447769653829 0.0555989671446167 0.108372430262147 0.091836108524247 0.113899775955485 0.0466957326745132 0.0599389344419128 0.0965048476586807 0.0947508752619514 0.0770303350451947 0.194727063310922 0.0943169680651225 0.138422739757877 0.0664419716273147 0.0631321181746444 0.0432188232560562 0.132394917525598 0.107536544672155 0.0993931297811651 0.100828886500341 0.150877001926461 0.172119086796532 0.157922992375962 0.101019931380818 0.160176918539362 0.0690187614404158 0.150839825518737
"127" 0.088257445012651 0.151821384101896 0.0760982998689452 0.133566013864611 0.0570659803803285 0.109585539087899 0.0930802619227469 0.11475316928183 0.0479803689710159 0.0606600385301347 0.0973462144383068 0.0954537671342441 0.0776352189476386 0.192359020476155 0.0964035128426636 0.138556616686469 0.067561551248276 0.0648347025725369 0.0443479659686917 0.131116429944545 0.105792206315551 0.100639064581682 0.102864582109371 0.14807045601314 0.167768873719612 0.160271284954431 0.101199838058071 0.15696887509911 0.069015610139715 0.151626927664531
"128" 0.0903644569123374 0.149833680365509 0.0773068911606792 0.134574737730202 0.0585272143382953 0.11073953434323 0.0943142632890959 0.115601398809091 0.0492844958668315 0.0614321596090604 0.0981465758166267 0.0961222995180629 0.0782303809578771 0.189816850834528 0.0984762048662094 0.138583656671748 0.068719653752304 0.066560428153271 0.0454985519122831 0.129799935606963 0.104079884059452 0.101846449946016 0.104953720613109 0.145252276818729 0.16331071193186 0.162540149248707 0.101314308733257 0.153734038241861 0.0690286291687905 0.15230984098741
"129" 0.0925255278432698 0.14774276072886 0.0785366522699134 0.135472221590318 0.0599818999043458 0.111834301789585 0.0955376114742525 0.11644586787393 0.0506081165268295 0.0622558414168264 0.098905970332565 0.0967588137505955 0.0788164346852868 0.187114001388537 0.10053390446584 0.138509670149242 0.0699167355050431 0.0683100038769762 0.0466700163739105 0.128452874955992 0.10241046840913 0.103012529056 0.107098026933874 0.14243613563618 0.158771101858973 0.164726264004661 0.101368633601116 0.150494580916868 0.0690610805130612 0.152889449092977
"130" 0.0947362187714997 0.145565213779069 0.079789042084056 0.136257144456984 0.0614294165094425 0.112870026711084 0.0967499678604394 0.117287854221856 0.0519512296888306 0.0631315061638195 0.0996247239028433 0.0973658719090045 0.0793940590968302 0.184264313090545 0.102575474992026 0.138340924928999 0.0711532106758907 0.0700841602187829 0.0478617768209049 0.127082582272524 0.10079448260218 0.104134697764644 0.109298880939042 0.139635104990733 0.154176366824701 0.166826447082209 0.101368260588739 0.147271044354091 0.0691162084725357 0.153366856911303
"131" 0.0969917239666745 0.14331760681272 0.0810654609257129 0.136928602947403 0.0628693001825002 0.113847195681547 0.0979511679923199 0.11812850730309 0.0533138292482342 0.0640594573495663 0.100303453098064 0.0979462471308719 0.0799639990000522 0.181281911547734 0.104599777028777 0.138084096746258 0.0724294522594938 0.0718836413670872 0.0490732376211282 0.125696242958069 0.0992420235088676 0.105210525875478 0.111557305817025 0.136861585198069 0.149552401903114 0.168837662592468 0.101318747193157 0.144082207965136 0.0691972410018279 0.153743386481262
"132" 0.099286906214621 0.14101634472671 0.0823672403876937 0.137486129055313 0.0643012507529734 0.1147665963848 0.0991412315330122 0.118968847408022 0.0546959037978117 0.0650398827160053 0.100943067196664 0.0985029127113334 0.0805270652245554 0.178181099080523 0.106605663311468 0.13774621781662 0.0737457927339885 0.0737091969337977 0.0503037948517349 0.124300853334799 0.0977627066805924 0.106237778464798 0.113873958454233 0.134127238899293 0.144924447249127 0.170757028232122 0.101225714313204 0.140944997614493 0.0693073911730026 0.15402057302594
"133" 0.10161633421529 0.138677536887355 0.0836956332942634 0.137929706548122 0.0657251381271081 0.115629315450733 0.100320370364526 0.119809766561541 0.0560974361207163 0.0660728572833279 0.101544769007575 0.0990390300213246 0.0810841344879064 0.174976249243988 0.108591974490416 0.137334623896807 0.0751025243107169 0.0755615732128246 0.0515528411615723 0.122903183332866 0.09636561584103 0.107214437090995 0.11624912179972 0.131442934060903 0.140316888379246 0.172581822772468 0.101094802643647 0.137874431740752 0.0694498585878485 0.154200161280878
"134" 0.103974321793025 0.136316873375735 0.0850518038312951 0.138259785773338 0.0671410075654877 0.116436734287541 0.101488994668227 0.120652031071243 0.057518402634783 0.0671583464171032 0.102110054447904 0.0995579352959406 0.0816361489330003 0.171681704848425 0.110557535868476 0.136856900346696 0.0764998987340251 0.077441504026212 0.0528197706516776 0.121509742395635 0.0950592570581703 0.108138720722697 0.118682699221646 0.128818695835532 0.135753084899645 0.174309493646613 0.100931632141746 0.134883604033369 0.0696278305668201 0.154284102021611
"135" 0.106354968536474 0.133949511809565 0.0864368178879373 0.138477296656713 0.0685490838937979 0.117190522909112 0.102647716839213 0.121496285601997 0.0589587727862378 0.0682962088783795 0.102640710857131 0.100063125345979 0.0821841153250439 0.168311680431538 0.112501155225629 0.136320827676743 0.0779381265941775 0.0793497012003346 0.0541039837378171 0.12012674888994 0.0938515177795478 0.109009106206699 0.121174210874256 0.126263667583219 0.131255228224451 0.175937664565618 0.10074176501081 0.131983700664176 0.0698444829450301 0.154274548722937
"136" 0.108752201480052 0.131589975731588 0.0878516336522975 0.138583659676284 0.069949774583588 0.117892631775406 0.103797353108832 0.12234305862876 0.0604185083909834 0.069486199811855 0.10313881402446 0.100558242249296 0.0827291038975094 0.164880170042371 0.114421621826036 0.135734327047808 0.0794173761213953 0.0812868447174679 0.0554048919586865 0.118760103261359 0.0927496308581502 0.109824348087642 0.123722792104225 0.12378608125426 0.126844227925498 0.177464143083159 0.100530672573196 0.129184049448777 0.0701029803112554 0.154173854269829
"137" 0.111159817437815 0.129252065336083 0.0892970925034763 0.138580794601126 0.0713436716452131 0.11854528168254 0.104938922771843 0.123192769101287 0.0618975629217091 0.0707279736309813 0.103606723901094 0.101047057081703 0.0832722468376705 0.161400861097799 0.116317706683413 0.13510540616808 0.0809377714345313 0.0832535725908044 0.0567219226932585 0.117415365124611 0.0917601436435987 0.11058349758434 0.126327193929897 0.121393237234338 0.122539625534181 0.178886928018966 0.100303706327911 0.126492197782885 0.0704064755338661 0.153984567629141
"138" 0.113571525603592 0.12694878108237 0.0907739102420141 0.138471126791111 0.0727315522810431 0.119150951757829 0.10607364493861 0.12404573413849 0.063395880739152 0.0720210867629342 0.104047078964463 0.10153345274969 0.0838147364036326 0.157887054967471 0.118188164139219 0.134442106004923 0.0824993902238668 0.0852504705135939 0.0580545237508248 0.116097734427045 0.0908888921627618 0.111285920522625 0.12898578562494 0.119091493651443 0.118359533900384 0.180204216643861 0.100066073406854 0.123914015771009 0.0707581084277574 0.153709430382351
"139" 0.115980990038398 0.124692260521706 0.0922826687004852 0.138257590864319 0.0741143782534529 0.119712365633043 0.107202932758089 0.124902177557068 0.0649133962659502 0.0733650002207371 0.104462789196996 0.10202140598947 0.0843578226661411 0.154351594834499 0.120031734785264 0.133752448698655 0.0841022608539627 0.0872780613355439 0.0594021677975367 0.114812036769701 0.0901409803666832 0.111931314021645 0.13169655942893 0.116886265043338 0.114320599621725 0.181414411524033 0.0998228165603582 0.121453820644947 0.0711610034286601 0.153351373012761
"140" 0.118381871677111 0.122493728445237 0.0938238077755259 0.1379436315518 0.0754932939289791 0.120232475886117 0.108328385083831 0.125762239028619 0.0664500331016494 0.0747590819743719 0.104857027638002 0.102514968598546 0.0849028108698565 0.150806801268179 0.121847149738279 0.13304438703121 0.0857463588793277 0.0893367944218965 0.0607643565837031 0.113562712916127 0.0895207643769197 0.112519721729783 0.134457137390913 0.114782030184702 0.110437985601851 0.182516126919176 0.0995787987184111 0.119114518359259 0.0716182661554198 0.152913510835871
"141" 0.120767869501027 0.120363460249535 0.0953976179220428 0.137533201575115 0.0768696229673542 0.120714446857506 0.109451775582619 0.126625983652011 0.068005703077568 0.0762026090974228 0.105233220463706 0.103018247967373 0.085451058410252 0.147264415833359 0.123633136249097 0.132325755765982 0.0874316029728653 0.0914270349527008 0.0621406249367564 0.112353812464923 0.0890318416245814 0.113051547407771 0.137264780328361 0.112782348775752 0.106725370486937 0.183508194628476 0.0993386920903428 0.116897758149142 0.0721329787568055 0.152399139459235
"142" 0.123132760540957 0.118310758215922 0.0970042331496966 0.137030756400292 0.07824486363186 0.121161635961744 0.110575039313346 0.127493411723411 0.0695803052503945 0.0776947696706217 0.105595035547707 0.103535386979746 0.0860039714238026 0.143735552950124 0.125388424603793 0.131604225136728 0.0891578502745541 0.0935490532217105 0.0635305444856519 0.111188991608519 0.0886770447397988 0.113527566660157 0.140116398853666 0.110889886599978 0.103194961566875 0.184389669180104 0.0991069716842274 0.114804095838782 0.0727081939569277 0.151811729657954
"143" 0.125470438396588 0.116343940213171 0.0986436245609485 0.136441245742282 0.0796206827055188 0.121577573627598 0.111700256831916 0.128364468484935 0.0711737248335654 0.0792346644285173 0.105946369452131 0.104070543351257 0.086563000990673 0.140230660108643 0.127111756248683 0.130887256723874 0.0909248911755197 0.0957030139960103 0.0649337270835015 0.110071514848676 0.0884584400181696 0.113948936621961 0.143008566384177 0.109106448668566 0.0998575177082024 0.185159832263762 0.0988879130491671 0.11283316178843 0.0733469277321441 0.151154921554122
"144" 0.127774949981707 0.114470340162923 0.100315594469052 0.13577010171669 0.0809989080060832 0.121965942011106 0.112829635906274 0.129239053634698 0.072785832065691 0.0808213081403838 0.106291332798833 0.10462786847571 0.0871296389507266 0.136759486438769 0.128801893046118 0.130182061916738 0.0927324435605627 0.0978889659989639 0.0663498278964974 0.109004260489413 0.0883773302641765 0.114317203415209 0.145937534011285 0.10743301978407 0.0967223790014115 0.185818196312 0.0986855939703581 0.110983829557251 0.0740521505722492 0.150432517993026
"145" 0.130040530231048 0.112696319455141 0.102019771133257 0.135023223559891 0.0823815195014654 0.122330552634744 0.113965490953445 0.130117030385762 0.0744164810155066 0.0824536307212909 0.106634233970106 0.105211485849692 0.08770541333529 0.133331059533357 0.130457627543689 0.129495563120684 0.0945801465401472 0.100106831580264 0.0677785481285984 0.107989729681059 0.0884342617894807 0.114634307199787 0.148899247060378 0.105869811876739 0.0937975000425063 0.186364507144121 0.0985038997794543 0.109254381625001 0.0748267772994059 0.149648477015555
