"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27"
"104" 0.0414046701484215 0.0376893413117823 0.0765025537867585 0.0375797664895472 0.0303322241165559 0.0503731214604178 0.0546066908709911 0.0361628789684022 0.0603292143175954 0.057772160078431 0.0905272359505927 0.0745201538541519 0.0344231525749718 0.0765429307993399 0.0278200297571587 0.0196883846927805 0.0378475485300204 0.0915199302468976 0.0291870731569644 0.07857671838794 0.0314171480461784 0.0350477215354051 0.0413380091525111 0.0352836298331379 0.0560467983518466 0.10012596428893 0.0450542685873149
"105" 0.0425495931632111 0.0392422099434839 0.0787575879711265 0.0389208985846646 0.0313660797942136 0.0522816101084162 0.0557034378087103 0.0378410818655124 0.0620331275616994 0.0593708568119043 0.0939705926676861 0.0764856878874836 0.0357548568476363 0.0776971906291418 0.0289121475589895 0.020791511339388 0.0391152504681821 0.094093745525877 0.0307556687709627 0.0811527751639286 0.0328801257613094 0.0360906835307644 0.042986773596402 0.0370481324648461 0.0575799053700899 0.1013362894043 0.0464883465502206
"106" 0.0437365041375335 0.040808064501042 0.081056128705927 0.0402826617482412 0.0324204981538492 0.054213700077563 0.0568182573649172 0.0395628634362582 0.0637567655966825 0.0609805987855545 0.0974457707708593 0.0784894027682978 0.0371151240337998 0.0788566878027898 0.0300325725031887 0.0219376534859048 0.0403995097840774 0.096642892038467 0.0323721665111203 0.083747069029583 0.0343892291967208 0.0371552313195627 0.0446636501566312 0.0388638089058347 0.0591120872902713 0.102517043688689 0.0479802032914645
"107" 0.0449673035265812 0.0423854514107505 0.0833962995834048 0.0416644355526238 0.0334954433308262 0.056167709647526 0.0579516676339387 0.0413281622037722 0.0654994531785638 0.0626004038288721 0.100947482470481 0.0805306887222901 0.0385041914878666 0.0800217347385337 0.0311820165563085 0.0231274892571448 0.0417002070047692 0.0991634431527337 0.0340361242464822 0.0863563720222627 0.035944808708016 0.0382419256631733 0.0463677792761023 0.0407302192032663 0.0606419940981484 0.103668207825107 0.0495303857823941
"108" 0.0462437956974434 0.0439730529860848 0.0857760528624447 0.0430655767806165 0.0345908649331124 0.0581419245604043 0.0591041487118364 0.0431368996640595 0.0672604788448447 0.0642292702697204 0.104470167770063 0.0826086954932398 0.0399223171502462 0.0811927094316229 0.0323612233947467 0.0243616590913975 0.0430172586447916 0.101651577036059 0.0357470097056802 0.0889773703943738 0.0375471511177687 0.0393513334215145 0.0480982826300946 0.0426468205279244 0.0621683065989466 0.104789816027656 0.0511391605880437
"109" 0.0475676761517146 0.0455697039625751 0.0881931728993006 0.0444854205431899 0.035706697708497 0.0601346049089656 0.0602761400169238 0.0449889806351236 0.069039094538287 0.0658661780310635 0.108008007840793 0.0847223258968978 0.0413697786010308 0.0823700493607431 0.0335709662493504 0.0256407632242371 0.0443506173867433 0.104103590448207 0.0375042015546774 0.0916066759960577 0.0391964760113732 0.040484025154713 0.0498542665104833 0.0446129662978288 0.0636897407369771 0.105881954067781 0.0528065069220841
"110" 0.0489405193327366 0.0471744069030086 0.090645280170192 0.0459232814196935 0.0368428612127105 0.0621439922655141 0.0614680378029761 0.0468842932833118 0.0708345152872441 0.067510089754155 0.11155494097454 0.0868702310155585 0.0428468717233778 0.0835542447300764 0.0348120453385321 0.0269653591613785 0.0457002719128413 0.106515911817175 0.0393069907751829 0.0942408381278707 0.0408929320886341 0.0416405726142268 0.0516348252041046 0.0466279055928389 0.0652050517769306 0.106944757235221 0.0545321118735706
"111" 0.0503637670831646 0.0487863463132418 0.0931298358682962 0.0473784546167591 0.0379992594789695 0.0641683170135871 0.0626801928681961 0.0488227088053882 0.0726459189459171 0.069159951946731 0.11510468109449 0.0890508070941486 0.0443539089700478 0.0847458311077787 0.0360852848902756 0.0283359591450472 0.0470662463863154 0.10888511353294 0.04115458233312 0.0968763557913975 0.042636593588816 0.0428215461297847 0.0534390443438109 0.0486907828647532 0.0667130383290644 0.107978408237792 0.0563153678489246
"112" 0.0518387178121659 0.0504049013174655 0.0956441470558451 0.048850217142111 0.0391757806894932 0.0662058058412206 0.0639129084617273 0.0508040807478788 0.0744724459978049 0.0708146961547287 0.11865073877164 0.0912621941863163 0.0458912172292562 0.0859453815248128 0.0373915297560853 0.0297530276185441 0.0484485995838567 0.111207923399744 0.0430460971251307 0.0995096902627759 0.0444274568070313 0.0440275118988366 0.055266004210249 0.0508006379460909 0.0682125462010409 0.10898313504377 0.0581553722541081
"113" 0.0533665164249748 0.0520296567513737 0.098185372350353 0.0503378289895451 0.0403722968495605 0.0682546893512143 0.0651664383883026 0.0528282439484967 0.0763131994255109 0.0724732401560289 0.122186444664391 0.0935022765862102 0.0474591352887828 0.0871534981007021 0.0387316416226279 0.0312169786938983 0.0498474236826507 0.113481235193334 0.0449805741897812 0.102137277911714 0.046265436719899 0.0452590291855375 0.0571147829619803 0.0529564063593912 0.0697024720597987 0.109959208670348 0.0600509294232854
"114" 0.054948145060791 0.0536604125422687 0.100750528122428 0.0518405343313862 0.0415886634646973 0.0703132097407177 0.0664409853104514 0.0548950130879087 0.0781672446499393 0.0741344891747016 0.125704975267833 0.0957686850684599 0.0490580109001264 0.0883708032648858 0.0401064948295116 0.0327281736277194 0.0512628427077738 0.115702118275671 0.0469569731688987 0.104755543186733 0.0481503637383634 0.0465166474365992 0.0589844597712343 0.055156919927503 0.0711817668875145 0.110906940921365 0.0620005547815581
"115" 0.0565844146782096 0.0552971912566178 0.103336495181197 0.0533575627148065 0.0428247192216059 0.0723796284996 0.0677366992466098 0.0570041808437363 0.0800336095417873 0.0757973371142149 0.129199380829455 0.0980588009454643 0.0506881974473845 0.0895979306439758 0.0415169718043443 0.034286918310575 0.0526950106479397 0.117867826225889 0.0489741770033336 0.107360911686119 0.0500819806054241 0.0478009033216567 0.0608741178423775 0.0574009076839659 0.072649439216471 0.111826682077322 0.064002481210759
"116" 0.0582759575205384 0.056940243707873 0.105940025922046 0.0548881302584556 0.0440802856734666 0.0744522340744848 0.069053676262447 0.0591555156424414 0.0819112845080874 0.0774606678080468 0.132662615259261 0.100369761937482 0.0523500502284404 0.090835515686323 0.0429639581288611 0.0358934607754384 0.0541441092496849 0.11997580445271 0.0510309948463875 0.109949823233401 0.0520599394562849 0.0491123177060865 0.0627828472900764 0.0596869970812161 0.0741045581284507 0.112718818540522 0.0660546675689099
"117" 0.0600232204865968 0.0585900525304387 0.108557751910248 0.0564314408459502 0.0453551669302623 0.0765293494430945 0.0703919573517857 0.0613487590086376 0.0837992226564088 0.0791233562861278 0.136087567835105 0.102698469837399 0.0540439223589766 0.0920841860959447 0.0444483372525432 0.0375479887309665 0.0556103455021269 0.122023696760122 0.0531261651772032 0.112518744876075 0.0540837990580942 0.0504513925645122 0.0647097478541748 0.0620137154929999 0.0755462560051597 0.113583770438104 0.0681548092959726
"118" 0.0618264594259042 0.0602473336394102 0.111186191872935 0.0579866873128607 0.0466491493547936 0.0786093395416663 0.0717515275026128 0.0635836225153118 0.0856963400391534 0.0807842700555246 0.139467096478695 0.10504159993841 0.0557701603127258 0.0933445521480059 0.0459709848726957 0.0392506271255782 0.0570939488263387 0.124009350844764 0.0552583590955503 0.1150641837268 0.0561530222460096 0.0518186078434978 0.0666539314284677 0.0643794920060401 0.0769737310171049 0.114421989185642 0.0703003510210315
"119" 0.0636857343706553 0.0619130355101042 0.113821760071041 0.0595530526239443 0.0479620012650712 0.0806906184867445 0.0731323149428952 0.0658597843424589 0.0876015159802173 0.082442270393761 0.142794062354619 0.107395612179428 0.0575290991142687 0.0946171969577518 0.0475327630024451 0.0410014357485182 0.0585951679852016 0.125930822710138 0.0574261837786915 0.117582699567357 0.0582669735717883 0.0532144182822078 0.0686145243808759 0.0667826594947016 0.078386249339341 0.115233955014018 0.0724885010692281
"120" 0.0656009057105648 0.0635883362263474 0.116460775021973 0.0611297110374913 0.0492934726437863 0.082771656531634 0.0745341905601991 0.0681768854556488 0.0895135934860993 0.0840962136531643 0.146061365524116 0.109756763949822 0.0593210572035137 0.0959026667740397 0.0491345137505073 0.0428004068742892 0.0601142677312836 0.127786379989451 0.0596281860803563 0.120070917137306 0.0604249171804779 0.0546392502000579 0.0705906696430016 0.0692214569711424 0.0797831470835337 0.116020174462302 0.0747162477507162
"121" 0.0675716313105884 0.0652746382619634 0.119099468543161 0.0627158292537694 0.0506432948555764 0.0848509866972516 0.0759569674884856 0.0705345254200554 0.0914313797433506 0.0857449525746082 0.149261981367457 0.112121124482226 0.0611463309937699 0.0972014613674372 0.0507770528388682 0.0446474629570388 0.0616515252118384 0.129574504175533 0.0618628562512932 0.122525538031449 0.0626260149300615 0.0560934982606295 0.0725815285476777 0.0716940322022133 0.0811638319368653 0.116781177839452 0.076980377298751
"122" 0.0695973645657606 0.0669735609758304 0.12173399508606 0.064310567544693 0.0520111803728199 0.0869272110170891 0.0774004008549162 0.0729322578694445 0.0933536467040609 0.0873873376090228 0.152388997473967 0.114484590749821 0.0630051891480174 0.0985140245812882 0.0524611628866938 0.0465424543816726 0.0632072261514363 0.131293891762764 0.0641286317604276 0.124943352132933 0.064869324768107 0.0575775222213468 0.0745862823939406 0.0741984445832244 0.0825277844994368 0.117517516657802 0.0792774933099157
"123" 0.0716773533819171 0.0686869308172053 0.124360441329767 0.0659130808619739 0.0533968225107008 0.0889990063364854 0.078864187679036 0.0753695856534915 0.0952791317608643 0.089022218245024 0.155435650687023 0.11684290477264 0.0648978666005656 0.0998407351121721 0.0541875864908234 0.0484851572786475 0.0647816608339933 0.132943454312404 0.0664239011952938 0.127321248512041 0.067153799378574 0.0590916436786305 0.0766041337198333 0.0767326682575892 0.0838745593129732 0.118229761041432 0.0816040375264859
"124" 0.0738106400659768 0.0704167692546975 0.126974836003104 0.0675225199211628 0.0547998951723039 0.0910651296074634 0.0803479669163352 0.0778459556905904 0.0972065385127417 0.0906484443410183 0.158395363983089 0.119191672226314 0.0668245583537759 0.101181897583872 0.055957019135106 0.0504752714095691 0.0663751199070775 0.134522317458889 0.0687470082201781 0.12965622572444 0.0694782851109646 0.0606361428184426 0.078634307264624 0.0792945954703448 0.0852037855748417 0.118918497112758 0.0839563117891997
"125" 0.0759960621047243 0.0721652784592308 0.129573159903798 0.0691380322591393 0.0562200526045062 0.093124422621996 0.0818513196378938 0.0803607535569427 0.099134537622668 0.0922648674601271 0.161261782858973 0.121526382236257 0.0687854130818646 0.102537733976301 0.0577701019625743 0.0525124181308727 0.0679878900323171 0.136029818880725 0.0710962555702614 0.131945401446821 0.0718415212029544 0.0622112551823197 0.080676050603369 0.0818820401425989 0.0865151675326122 0.119584324360878 0.0863305009782947
"126" 0.078232253806702 0.0739348247885026 0.132151356083328 0.0707587632627623 0.0576569291654425 0.0951758161287535 0.0833737693376031 0.0829132978461848 0.101061767767927 0.0938703422062726 0.164028810900167 0.123842428230745 0.0707805265760027 0.103908375467871 0.0596274144460306 0.0545961384430079 0.0696202494065156 0.137465505265351 0.0734699090600201 0.134186021392444 0.0742421393065173 0.0638171684591537 0.0827286344382902 0.0844927416530893 0.0878084845556343 0.120227852995475 0.0887226967516974
"127" 0.0805176487779149 0.0757279201377981 0.134705340165964 0.0723838571665603 0.059110139104333 0.0972183332811676 0.0849147823583387 0.0855028343371003 0.102986836683687 0.0954637275597681 0.166690644205447 0.126135129717686 0.0728099350669711 0.105293854746525 0.0615294669940235 0.0567258911326819 0.0712724631787115 0.138829128302875 0.0758662015842212 0.136375467454119 0.076678663326386 0.0654540193131338 0.0847913525331678 0.0871243688122838 0.0890835908813856 0.120849701290367 0.0911289218818095
"128" 0.0828504831985406 0.0775472012393869 0.13723101077066 0.0740124580174946 0.0605792763544651 0.099251092367981 0.0864737684283962 0.0881285300099959 0.104908322300187 0.0970438882107496 0.16924180434865 0.128399754842242 0.0748736084634813 0.106694098841151 0.0634766935303979 0.0589010510158125 0.0729447787888584 0.14012063974876 0.0782833370900174 0.138511265027476 0.0791495095784329 0.0671218902583772 0.0868635212788477 0.0897745240137575 0.0903404150356139 0.121450492921062 0.0935451549864452
"129" 0.0852287998647931 0.0793954070101341 0.139724260004626 0.0756437106050074 0.0620639143401299 0.101273308781391 0.0880500812995383 0.0907894669551444 0.106824773973637 0.0986096958887892 0.171677169567978 0.130631543575899 0.0769714435459537 0.108108922521337 0.0654694440866337 0.0611209072889473 0.074637421254108 0.141340185600418 0.080719494498945 0.140591089473054 0.0816529872742764 0.0688208065908932 0.0889444788800677 0.0924407475470212 0.091578958926603 0.122030854301013 0.0959673554452656
"130" 0.0876504529574404 0.0812753540642164 0.142180983997689 0.077276761354726 0.0635636057983186 0.103284296182368 0.0896430194780939 0.0934846362192233 0.108734713810695 0.100160030687033 0.17399200388588 0.132825731382099 0.0791032571570075 0.109538022309485 0.0675079774470013 0.0633846619969633 0.0763505884287889 0.142488099437158 0.0831728315580173 0.142612771681709 0.0841872993370678 0.0705507333885977 0.0910335841560623 0.0951205220554925 0.0927992966151842 0.122591411921552 0.0983914882905139
"131" 0.0901131134962799 0.0831899105248948 0.144597093446882 0.0789107591843715 0.0650778826159877 0.105283466827755 0.0912518270407187 0.0962129316379228 0.110636638086129 0.101693782379208 0.176181983878708 0.134977573199303 0.081268779431177 0.110980971145149 0.0695924538871756 0.0656914286249163 0.0780844462641466 0.143564894977059 0.0856414885996071 0.144574302713997 0.0867505435520404 0.0723115725901562 0.0931302149498492 0.0978112771229309 0.0940015727634171 0.123132789700809 0.100813548860062
"132" 0.0926142754380893 0.0851419682860306 0.146968524141144 0.0805448563205894 0.0666062556837033 0.107270331029288 0.0928756945266637 0.0989731437048354 0.112529018753014 0.103209851727845 0.178243222834539 0.137082367579263 0.0834676471074 0.112437213737208 0.0717229280473553 0.0680402308219301 0.0798391240937125 0.144571257908074 0.088123592190428 0.146473837490625 0.0893407140539919 0.074103160163465 0.0952337661436926 0.100510393971399 0.0951860007661574 0.123655606347231 0.103229587001735
"133" 0.0951512623741972 0.0871344138903133 0.149291247436491 0.0821782090755914 0.0681482147664764 0.109244495720701 0.0945137598986881 0.101763953528337 0.11441030504455 0.104707151782073 0.180172292059788 0.139135480816485 0.0856993969686229 0.113906062635062 0.0738993419811163 0.0704300012650142 0.0816147099698183 0.145508037053957 0.090617258650638 0.148309697517582 0.0919557031524373 0.0759252633745838 0.0973436472809846 0.103215210253651 0.0963528605710161 0.124160472743622 0.10563573062062
"134" 0.09772123478284 0.0891700982068678 0.151561280652567 0.0838099785826716 0.069703228392601 0.111205662115544 0.0961651095651117 0.10458392692944 0.116278925166351 0.106184609163356 0.181966239120128 0.141132370904301 0.0879634594534285 0.115386695045524 0.0761215184211955 0.0728595806706727 0.0834112460762822 0.146376234938477 0.0931205974249186 0.150080372636249 0.0945933034937216 0.0777775781679113 0.0994592797976639 0.105923024922796 0.0975024961934829 0.124647989357905 0.108028208365539
"135" 0.100321197790875 0.0912518051058941 0.153774697362112 0.0854393314898273 0.0712707437613057 0.113153622445206 0.097828779455905 0.107431508734497 0.118133288077763 0.107641165337528 0.183622602828687 0.143068611153713 0.0902591524848986 0.116878150417529 0.078389154303151 0.0753277169621073 0.0852287242416483 0.147176997813826 0.0956317142883162 0.151784521795495 0.0972512105579236 0.0796597266683397 0.101580093869292 0.10863110316215 0.0986353129352404 0.125118743687097 0.110403371257152
"136" 0.10294800939917 0.0933822193420912 0.155927637545516 0.0870654406108847 0.0728501866700235 0.115088255773855 0.0995037561461649 0.110305017317175 0.119971785360519 0.109075777871516 0.185139424824043 0.144939913313161 0.0925856755619827 0.118379328812138 0.0807018145873651 0.0778330645997343 0.0870670815765908 0.147911605221068 0.0981487143706664 0.153420972849549 0.0999270254869247 0.0815712548160429 0.103705524883005 0.111336681358338 0.0997517743149151 0.125573307741215 0.112757713068111
"137" 0.105598389126112 0.0955638938717169 0.158016317583374 0.0886874855336994 0.0744409614620838 0.117009522894559 0.101188978020831 0.113202639444299 0.121792793172798 0.110487421673148 0.186515257612102 0.146742150030661 0.0949421041584419 0.119888990070682 0.0830589264191694 0.0803741840826178 0.088926196258199 0.148581459152047 0.100669704984577 0.154988721392137 0.102618258238567 0.0835116301444359 0.105835009546761 0.11403697210098 0.100852398721719 0.126012235574086 0.115087889275351
"138" 0.108268927024031 0.0977992168400149 0.160037040060675 0.0903046531851581 0.0760424509956209 0.118917460318577 0.102883336475021 0.116122425479917 0.123594674286432 0.111875090212439 0.187749168978968 0.148471376504244 0.0973273844739713 0.121405753789254 0.0854597736659515 0.0829495416282707 0.0908058834828374 0.149188072883177 0.103192798243175 0.156486928644074 0.10532233106039 0.0854802397116962 0.107967981651528 0.11672916919264 0.101937755803582 0.126436060868212 0.117390734415912
"139" 0.110956093024106 0.100090378486313 0.16198620335708 0.0919161383528758 0.0776540166344903 0.120812173377793 0.104585677144936 0.119062285001394 0.12537578020483 0.113237796722776 0.188840742716244 0.150123851172389 0.0997403285813812 0.122928100103126 0.087903491868984 0.0855575090380968 0.0927058916081578 0.149733059552175 0.10571611345519 0.157914918418026 0.108036582275034 0.0874763881960538 0.11010386750539 0.119410452653192 0.103008462602523 0.126845294581003 0.11966327769052
"140" 0.113656246566185 0.102439338223122 0.163860310998556 0.0935211441636344 0.0792749982619692 0.122693828468336 0.106294801164885 0.122019982880306 0.12713445335883 0.114574575380451 0.189790075635377 0.151696055303001 0.102179610012725 0.124454371280143 0.0903890636463681 0.0881963637555269 0.0946258985036147 0.150218120548922 0.10823777928636 0.159272173190573 0.110758270367996 0.0894992961648422 0.112242081061818 0.122077993703277 0.104065179451051 0.127240422659833 0.121902756673483
"141" 0.116365646471193 0.104847792152953 0.165655980746494 0.0951188825187582 0.080904714318013 0.124562644471496 0.108009466446586 0.124993135879591 0.128869029377523 0.115884482460966 0.190597770883331 0.15318471134749 0.104643759826005 0.125982774117612 0.0929153145819451 0.0908642891236535 0.0965655081275276 0.150645033791352 0.110755935677708 0.160558329317877 0.11348457836712 0.0915480985270465 0.114382018767699 0.124728959712168 0.10510860564446 0.127621903833449 0.124106629003174
"142" 0.119080461015148 0.107317141292123 0.167369953401339 0.0967085744867788 0.0825424618608253 0.126418883396219 0.109728388977538 0.12797920981666 0.130577839430764 0.117166597470603 0.191264927607743 0.154586799935578 0.10713116319259 0.127511383132844 0.0954809096332855 0.0935593748488838 0.0985242473473575 0.151015641956506 0.113268735512839 0.161773171437266 0.116212618501884 0.093621843178804 0.116523054159957 0.127360519096062 0.106139474904835 0.127990167487315 0.126272581944337
"143" 0.121796778165365 0.109848460774369 0.16899910129865 0.0982894506538664 0.0841875166534828 0.128262840295346 0.111450244135902 0.13097551734006 0.132259212639868 0.118420024251727 0.191793127055225 0.155899575396428 0.109640056543679 0.129038144533183 0.0980843500899163 0.0962796176767994 0.1005015630184 0.151331840735729 0.115774346028111 0.162916626102648 0.118939437129309 0.0957194898509753 0.118664532242843 0.129969846153565 0.107158550653516 0.128345611630473 0.128398539731545
"144" 0.124510615941105 0.11244247030862 0.170540436476484 0.0998607514326588 0.0858391332763482 0.130094832515694 0.113173668019984 0.133979216364844 0.133911478552748 0.119643892060348 0.192184415221557 0.157120579702646 0.112168525312159 0.130560880947261 0.100723971110842 0.0990229222860632 0.102496819334615 0.151595567181407 0.118270949961327 0.163988754707102 0.121662019912161 0.0978399091675591 0.120805763681076 0.132554125826031 0.108166621109638 0.12868860096146 0.130482668622334
"145" 0.127217932862748 0.115099506164452 0.171991118493913 0.101421727330232 0.0874965452659807 0.131915188349546 0.114897258791033 0.136987309208955 0.135532969679474 0.120837356614452 0.192441282206402 0.158247654745369 0.114714502303917 0.132077296895123 0.103397939868102 0.101787102405806 0.104509295463757 0.151808788210636 0.120756746436416 0.164989745750924 0.124377297233978 0.099981881923308 0.122946018847042 0.135110558371229 0.109164494233152 0.129019465040735 0.132523379608451
"146" 0.129914638455421 0.117819494955703 0.173348461881488 0.10297163917609 0.0891589652812396 0.133724235162426 0.116619578028764 0.139996642469827 0.137122024084011 0.121999601111676 0.192566638457883 0.159278952861051 0.117275766730156 0.133584984971119 0.106104254320642 0.104569882161495 0.106538183477396 0.15197348932887 0.123229951583482 0.165919906518042 0.127082149834445 0.102144098588479 0.125084521763123 0.137636363939826 0.110152992531484 0.129338496576925 0.134519328754418
"147" 0.132596603775 0.120601929487175 0.174609943205454 0.104509758311162 0.090825585297258 0.135522287078857 0.118339152099586 0.143003907676921 0.138676988027677 0.123129837214878 0.192563788123314 0.160212945543582 0.11984994392957 0.135081432709726 0.10884074264019 0.107368897653823 0.108582586584847 0.152091663633873 0.125688798895574 0.16677965422791 0.129773414647671 0.104325159048175 0.127220443982923 0.140128787045088 0.111132947749634 0.129645949834011 0.136469415153864
"148" 0.135259671926315 0.123445846921363 0.175773207728513 0.106035366738905 0.0924955768279379 0.137309632314162 0.120054473538185 0.146005642752151 0.140196218659589 0.124227306004235 0.192436399751206 0.161048430288781 0.122434505806235 0.136564030101024 0.111605063308011 0.110181698774622 0.110641517678395 0.152165301157238 0.128131539325482 0.167569506733645 0.132447890825048 0.106523572583226 0.129352898457639 0.142585100917247 0.112105195464114 0.12994203916635 0.13837277651566
"149" 0.137899668545433 0.126349809511594 0.176836075650974 0.107547757239706 0.0941680911776004 0.139086520246226 0.12176400244367 0.148998234306149 0.141678086749191 0.125291278894473 0.192188474616336 0.161784535532207 0.125026772005952 0.138030077719288 0.114394705898592 0.113005751263308 0.112713898195653 0.152196378597357 0.130556441127914 0.168290072840492 0.135102345923622 0.108737758099 0.131480933436111 0.14500261173497 0.113070569601651 0.130226937688141 0.140228782413765
"150" 0.140512412219796 0.129311888134905 0.177796547917168 0.109046233449885 0.0958422597223975 0.140853148326312 0.123466167892082 0.151977920793986 0.143120979455712 0.126321058515899 0.191824312963443 0.162420723655249 0.127623911850428 0.139476795425102 0.117206992563248 0.115838439006716 0.114798557303288 0.152186849494104 0.132961789454447 0.168942042321361 0.137733522240183 0.110966044607988 0.133603526449063 0.147378662727435 0.114029896903991 0.130500776083606 0.142037025256497
"151" 0.143093724821962 0.132329648842363 0.178652811573023 0.11053010990666 0.0975171942220672 0.14260964893262 0.125159369367612 0.154940796549466 0.144523303129204 0.12731597955793 0.191348478486159 0.162956792048688 0.130222947045132 0.140901331598593 0.12003908022356 0.118677066584635 0.116894231404797 0.152138634891559 0.135345885710646 0.169526175708407 0.140338143270743 0.113206671971333 0.135719578429785 0.149710638141513 0.114983991360517 0.130763641563795 0.143797309052583
"152" 0.145639441734522 0.13540014262647 0.179403244661802 0.111998712060546 0.0991919871625862 0.144356076274023 0.126841978215347 0.157882816712368 0.145883486137626 0.128275409573817 0.190765761375509 0.163392872237114 0.132820755173008 0.142300772858782 0.122887963481352 0.121518862062648 0.118999563973536 0.152053614530972 0.137707046686822 0.170043293941275 0.142912920274548 0.115457791903888 0.137827908024893 0.151995967069618 0.115933648630671 0.13101557697549 0.145509636072639
"153" 0.148145421945606 0.138519898584805 0.180046420646047 0.11345137625669 0.100865712130245 0.146092393454477 0.128512339118874 0.160799803058103 0.14719998171423 0.129198749745341 0.190081140286737 0.163729427081659 0.135414073982342 0.143672154221746 0.125750478248656 0.124360980033229 0.121113105710721 0.151933618611835 0.140043603475868 0.170494267953687 0.14545455892143 0.117717469246649 0.139927246149906 0.154232127134748 0.116879640478341 0.13125658006723 0.147174191525435
"154" 0.150607557996055 0.141684920636279 0.180581112344868 0.11488744968674 0.102537424217642 0.14781845981074 0.130168771606472 0.163687450734177 0.148471270819331 0.130085435606243 0.189299743583953 0.16396724609233 0.137999506473175 0.145012469648169 0.128623306097753 0.127200504905318 0.123233315026702 0.151780420154438 0.142353900193583 0.170880008280574 0.147959766001028 0.119983683509732 0.142016230845052 0.156416648030275 0.1178227092405 0.131486602916975 0.148791326388235
"155" 0.153021785760977 0.144890687921478 0.181006295376813 0.116306290312872 0.104206160462056 0.149534018637349 0.131809571590007 0.166541335902671 0.149695865010405 0.130934937723224 0.188426810229232 0.164107438894686 0.140573526782509 0.146318682929048 0.131502979328068 0.130034454441852 0.125358558842514 0.151595727992635 0.144636292518802 0.171201454767855 0.150425256172235 0.122254330688296 0.144093402487102 0.158547114912914 0.118763562352398 0.131705551525386 0.150361538549539
"156" 0.155384094049866 0.148132158991616 0.181321151099665 0.117707266765662 0.105870940316632 0.151238685413153 0.133433012940978 0.169356924282672 0.150872309314235 0.131746762333358 0.187467650685931 0.164151426908609 0.143132486864435 0.147587738856745 0.134385886743248 0.132859783543951 0.127487113707401 0.151381180420836 0.146889146072479 0.171459566466319 0.152847758731225 0.124527225353058 0.146157199412915 0.160621171648278 0.119702866951552 0.131913285578117 0.151885452440385
"157" 0.157690534010885 0.15140377986201 0.181525069039616 0.119089758217506 0.107530766154765 0.152931936643144 0.13503734910845 0.172129580581212 0.151999185094761 0.132520451936817 0.186427608205332 0.164100933309259 0.145672623957038 0.148816574627285 0.137268280128378 0.135673388279653 0.129617167226846 0.151138339514413 0.149110834656625 0.171655311789752 0.155224024376424 0.12680010301623 0.148205954009943 0.162636523909192 0.120641244582606 0.132109618379929 0.153363797346946
"158" 0.159937228326113 0.154699495975693 0.181617648803419 0.12045315423333 0.109184623808052 0.154613099427746 0.136620814783813 0.174854578795936 0.153075112910078 0.133255585843843 0.185312020861022 0.16395797135204 0.148190068823642 0.150002131418755 0.140146281413903 0.138472110154283 0.131746819794541 0.150868686137891 0.151299738375626 0.171789659015649 0.157550831949026 0.129070622772897 0.15023788932803 0.164590942127788 0.12157926602494 0.132294316962791 0.154797384612204
"159" 0.162120380185725 0.158012768091331 0.18159870146824 0.121796854600362 0.110831483138117 0.156281341869228 0.138181627617508 0.177527113367295 0.154098755351961 0.133951780674924 0.184126184686788 0.163724831154248 0.150680854751652 0.151141366089892 0.143015890509442 0.14125274061865 0.133874086620722 0.150573615650439 0.153454241664004 0.171863567204391 0.15982499512789 0.131336370217001 0.152251116265484 0.166482264303087 0.122517446264545 0.132467102369474 0.156187083947889
"160" 0.164236282030037 0.161336592077042 0.181468250445092 0.123120269138709 0.112470298642602 0.157935664421363 0.139717989992934 0.180142311152751 0.155068819861156 0.134608690813207 0.182875318261304 0.1634040650361 0.153140927287878 0.152231262942457 0.14587299378735 0.144012025810445 0.135996900048388 0.150254434313387 0.155572731246065 0.171877977609742 0.162043369058094 0.133594860630238 0.154243631380638 0.168308398666421 0.123456239631305 0.132627650113498 0.157533799089458
"161" 0.16628132404923 0.164663522558528 0.181226531812898 0.12442281749454 0.114100010095543 0.15957489228396 0.141228090862826 0.182695244190142 0.155984061511583 0.135226008808176 0.181564529066503 0.162998471532841 0.155566154684933 0.153268845490756 0.14871337319263 0.146746671523294 0.138113112148133 0.149912356399716 0.157653594054092 0.171833805649995 0.164202856892885 0.135843542441282 0.156213315377876 0.170067326207625 0.124396035122331 0.132775590815557 0.158838443036556
"162" 0.168252002431278 0.167985700336315 0.180873994121381 0.125703928917617 0.115719543222353 0.161197668938429 0.142710107653386 0.185180943212215 0.156843285756526 0.135803465729723 0.18019878192655 0.162511078197623 0.157952339029008 0.154251188181701 0.151532715952588 0.149453348397021 0.14022049758158 0.149548502000839 0.159695215132837 0.171731933504967 0.166300416229404 0.13807980095185 0.158157932314393 0.171757103065407 0.125337151931435 0.132910511015904 0.160101913128931
"163" 0.170144927349246 0.171294883453245 0.180411297662187 0.126963042024946 0.117327810409532 0.162802450914123 0.144162208241334 0.187594411869195 0.15764535112981 0.136340831471729 0.178782869810757 0.161945123321721 0.160295228015077 0.155175428009108 0.154326624856531 0.152128697321783 0.142316756722873 0.149163895521455 0.161695975558916 0.171573203399423 0.168333065419234 0.140300962325229 0.160075129570856 0.1733758627857 0.126279835204159 0.133031954161431 0.161325066213178
